,id,type,name,yearpublished,minplayers,maxplayers,playingtime,minplaytime,maxplaytime,minage,users_rated,average_rating,total_owners,total_traders,total_wanters,total_wishers,total_comments,total_weights,average_weight
188,475,0,Taj Mahal,2000.0,3.0,5.0,100.0,75.0,100.0,12.0,5828,7.37255,6336,197,338,967,1886,731,3.0082
189,9625,0,Struggle of Empires,2004.0,2.0,7.0,240.0,180.0,240.0,13.0,3197,7.53928,3881,154,260,889,1278,498,3.6084
190,148575,0,Marvel Dice Masters: Avengers vs. X-Men,2014.0,2.0,2.0,15.0,15.0,15.0,14.0,3402,7.55243,7081,369,267,776,723,222,2.2568
191,66362,0,Glen More,2010.0,2.0,5.0,70.0,45.0,70.0,10.0,5851,7.361,5922,92,703,1812,1465,478,2.6736
192,6472,0,A Game of Thrones (first edition),2003.0,3.0,5.0,180.0,180.0,180.0,12.0,8779,7.35138,8388,420,236,1176,2515,1111,3.4428
193,11170,0,Heroscape Master Set: Rise of the Valkyrie,2004.0,2.0,4.0,90.0,90.0,90.0,8.0,6375,7.41902,9813,489,216,678,2602,834,2.2914
194,39351,0,Automobile,2009.0,3.0,5.0,120.0,120.0,120.0,12.0,4290,7.41267,4215,144,376,1127,1218,477,3.5199
195,42052,0,Vinhos,2010.0,2.0,4.0,135.0,60.0,135.0,12.0,2963,7.5575,3622,88,450,1346,730,374,4.1578
196,18098,0,Napoleon's Triumph,2007.0,2.0,2.0,180.0,180.0,180.0,12.0,1403,7.97578,2372,39,364,1079,630,237,3.5949
197,27162,0,Kingsburg,2007.0,2.0,5.0,90.0,90.0,90.0,13.0,12484,7.26048,11831,168,900,3088,3011,1078,2.4249
198,128996,0,1775: Rebellion,2013.0,2.0,4.0,120.0,60.0,120.0,10.0,1496,7.92564,2384,18,439,1144,477,156,2.2885
199,160499,0,King of New York,2014.0,2.0,6.0,40.0,40.0,40.0,10.0,4224,7.44591,7481,109,472,1980,756,244,1.7992
200,586,0,Up Front,1983.0,2.0,3.0,60.0,60.0,60.0,12.0,1727,7.8361,2779,99,286,688,846,272,3.364
201,144592,0,Bruxelles 1893,2013.0,2.0,5.0,125.0,50.0,125.0,13.0,2024,7.71912,2411,41,339,942,453,203,3.5419
202,144344,0,Rococo,2013.0,2.0,5.0,120.0,60.0,120.0,12.0,2572,7.59907,3467,43,423,1087,577,217,3.0599
203,28181,0,Combat Commander: Pacific,2008.0,2.0,2.0,180.0,180.0,180.0,12.0,1128,8.14554,2353,30,257,645,394,150,3.1933
204,24800,0,Conflict of Heroes: Awakening the Bear!  Russia 1941-42,2008.0,1.0,4.0,120.0,120.0,120.0,10.0,2668,7.6151,3508,208,211,954,945,455,2.9934
205,63888,0,Innovation,2010.0,2.0,4.0,60.0,60.0,60.0,12.0,8688,7.28797,10849,314,501,2156,2360,678,2.7021
206,128671,0,Spartacus: A Game of Blood & Treachery,2012.0,3.0,4.0,150.0,150.0,150.0,17.0,3404,7.54437,4617,150,195,879,760,271,2.6716
207,62222,0,Commands & Colors: Napoleonics,2010.0,2.0,2.0,90.0,90.0,90.0,14.0,1445,7.96623,2733,51,237,695,472,191,2.7277
208,62227,0,"Labyrinth: The War on Terror, 2001 - ?",2010.0,1.0,2.0,180.0,180.0,180.0,12.0,2561,7.60999,5046,187,290,1190,841,342,3.538
209,90419,0,Airlines Europe,2011.0,2.0,5.0,75.0,75.0,75.0,10.0,4315,7.40412,5186,104,578,1668,1212,345,2.4348
210,26997,0,1989: Dawn of Freedom,2012.0,2.0,2.0,150.0,150.0,150.0,12.0,1332,7.98436,2506,76,255,857,456,137,3.2555
211,27173,0,Vikings,2007.0,2.0,4.0,60.0,60.0,60.0,10.0,5888,7.32514,5533,90,626,1596,1517,631,2.5388
212,1513,0,The Republic of Rome,1990.0,1.0,6.0,300.0,300.0,300.0,14.0,3028,7.55831,4599,160,268,1085,1094,468,4.2564
213,105551,0,Archipelago,2012.0,2.0,5.0,240.0,30.0,240.0,14.0,3514,7.4618,5002,101,681,2478,927,330,3.6939
214,478,0,Citadels,2000.0,2.0,8.0,60.0,20.0,60.0,10.0,31243,7.18886,39847,940,401,2604,7465,3166,2.0638
215,158275,0,Marvel Dice Masters: Uncanny X-Men,2014.0,2.0,2.0,15.0,0.0,15.0,14.0,1925,7.7381,5253,209,92,234,354,99,2.3131
216,172,0,For Sale,1997.0,3.0,6.0,20.0,20.0,20.0,8.0,11814,7.21302,13044,200,735,2421,3800,1291,1.2951
217,50750,0,Belfort,2011.0,2.0,5.0,120.0,120.0,120.0,12.0,4016,7.40414,5001,144,477,1569,1087,320,3.0219
218,125618,0,Libertalia,2012.0,2.0,6.0,45.0,45.0,45.0,14.0,5865,7.31006,7165,144,730,2596,1143,345,2.2348
219,9674,0,Ingenious,2004.0,1.0,4.0,45.0,45.0,45.0,10.0,11365,7.22297,12075,337,320,1621,3149,1236,1.9434
220,131357,0,Coup,2012.0,2.0,6.0,15.0,15.0,15.0,9.0,11832,7.22903,18913,364,264,1573,2553,726,1.4298
221,103886,0,Star Wars: The Card Game,2012.0,2.0,2.0,60.0,60.0,60.0,10.0,3254,7.51596,6249,307,171,728,728,225,2.8889
222,36553,0,Time's Up! Title Recall!,2008.0,4.0,18.0,90.0,90.0,90.0,12.0,1536,7.81814,2392,54,130,454,418,74,1.2162
223,18,0,RoboRally,1994.0,2.0,8.0,120.0,20.0,120.0,12.0,16798,7.20173,19141,478,610,2493,4560,1611,2.4426
224,79127,0,Star Trek: Fleet Captains,2011.0,2.0,4.0,75.0,75.0,75.0,14.0,2328,7.65049,3757,100,436,1475,677,225,3.0356
225,15363,0,Nexus Ops,2005.0,2.0,4.0,90.0,90.0,90.0,12.0,6803,7.28534,8732,371,431,1806,2584,855,2.2222
226,34119,0,Tales of the Arabian Nights,2009.0,1.0,6.0,120.0,120.0,120.0,12.0,6324,7.31249,8848,195,665,2502,1872,485,2.1794
227,133848,0,Euphoria: Build a Better Dystopia,2013.0,2.0,6.0,60.0,60.0,60.0,13.0,3594,7.43991,5009,89,520,1514,873,293,3.0512
228,58281,0,Summoner Wars,2009.0,2.0,4.0,60.0,30.0,60.0,9.0,4144,7.41268,3867,91,216,1152,946,271,2.2878
229,39938,0,Carson City,2009.0,2.0,5.0,90.0,90.0,90.0,12.0,4859,7.32219,4631,162,601,1792,1383,419,3.1814
230,162082,0,Deus,2014.0,2.0,4.0,90.0,60.0,90.0,14.0,2638,7.51877,3249,62,482,1669,571,204,2.8627
231,65532,0,Defenders of the Realm,2010.0,1.0,4.0,90.0,90.0,90.0,13.0,3793,7.42753,5043,154,640,2517,1183,308,2.7143
232,97842,0,Last Will,2011.0,2.0,5.0,75.0,45.0,75.0,13.0,5008,7.3118,5617,104,677,1986,1077,349,2.6676
233,150658,0,Pandemic: The Cure,2014.0,2.0,5.0,30.0,30.0,30.0,8.0,2669,7.51992,4416,52,420,1660,548,170,2.0941
234,121408,0,Trains,2012.0,2.0,4.0,45.0,45.0,45.0,12.0,4235,7.35789,5699,186,421,1369,1042,297,2.404
235,121288,0,Dixit: Journey,2012.0,3.0,6.0,30.0,30.0,30.0,8.0,2620,7.55235,5017,75,132,513,466,115,1.2783
236,137408,0,Amerigo,2013.0,2.0,4.0,90.0,90.0,90.0,10.0,2650,7.51183,3304,61,450,1273,678,226,3.0
237,138161,0,Firefly: The Game,2013.0,1.0,4.0,120.0,120.0,120.0,13.0,4061,7.42511,7580,141,393,1637,1015,340,2.8971
238,134726,0,Smash Up: Awesome Level 9000,2013.0,2.0,4.0,45.0,45.0,45.0,12.0,3357,7.47553,8907,164,107,442,427,132,2.1212
239,113997,0,Tajemnicze Domostwo,2013.0,2.0,7.0,60.0,30.0,60.0,8.0,2129,7.62476,2399,26,588,2429,518,139,1.8993
240,42776,0,Gears of War: The Board Game,2011.0,1.0,4.0,180.0,180.0,180.0,13.0,3031,7.52478,5096,143,315,1154,807,278,2.8849
241,22827,0,StarCraft: The Board Game,2007.0,2.0,6.0,180.0,180.0,180.0,12.0,5476,7.34969,6464,203,394,1548,1463,717,3.8159
242,82222,0,Xia: Legends of a Drift System,2014.0,3.0,5.0,120.0,120.0,120.0,12.0,1504,7.92656,2649,24,590,1933,447,173,3.0925
243,2346,0,DVONN,2001.0,2.0,2.0,30.0,30.0,30.0,9.0,3279,7.42194,4020,86,217,712,1103,336,2.6935
244,43570,0,Friday,2011.0,1.0,1.0,25.0,25.0,25.0,10.0,5333,7.28685,9508,268,271,1116,1351,407,2.1278
245,146791,0,Shadows of Brimstone: City of the Ancients,2014.0,1.0,4.0,120.0,120.0,120.0,12.0,1016,8.28743,2606,30,354,1501,311,111,3.3964
246,127398,0,Legends of Andor,2012.0,2.0,4.0,90.0,60.0,90.0,14.0,4436,7.36121,7161,161,522,2139,946,348,2.6954
247,9823,0,Advanced Squad Leader: Starter Kit #1,2004.0,2.0,2.0,120.0,120.0,120.0,13.0,1728,7.76665,3458,87,115,410,734,314,3.7325
248,1353,0,Time's Up!,1999.0,4.0,18.0,90.0,90.0,90.0,12.0,3356,7.39202,3305,91,100,489,899,285,1.2175
249,128271,0,Ginkgopolis,2012.0,1.0,5.0,45.0,45.0,45.0,13.0,2927,7.43355,2901,54,428,1143,669,252,2.877
250,82421,0,Summoner Wars: Phoenix Elves vs Tundra Orcs,2009.0,2.0,4.0,30.0,30.0,30.0,9.0,1867,7.67679,4273,113,99,224,319,71,2.2817
251,150,0,PitchCar,1995.0,2.0,8.0,30.0,30.0,30.0,6.0,6475,7.23398,6194,117,776,1996,2043,598,1.1304
252,65901,0,Age of Industry,2010.0,2.0,5.0,120.0,120.0,120.0,13.0,2323,7.51948,2697,71,293,796,751,231,3.3636
253,34219,0,Biblios,2007.0,2.0,4.0,30.0,30.0,30.0,10.0,6024,7.24749,7525,119,608,2146,1865,481,1.6965
254,82420,0,Summoner Wars: Guild Dwarves vs Cave Goblins,2009.0,2.0,4.0,30.0,30.0,30.0,9.0,1750,7.71589,4050,124,92,213,300,64,2.2656
255,20963,0,Fury of Dracula (second edition),2005.0,2.0,5.0,180.0,180.0,180.0,10.0,7547,7.24352,8312,192,806,3036,2212,915,2.9355
256,15062,0,Shadows over Camelot,2005.0,3.0,7.0,80.0,60.0,80.0,10.0,16593,7.15498,18830,501,883,4551,4473,1793,2.5583
257,21790,0,Thurn and Taxis,2006.0,2.0,4.0,60.0,60.0,60.0,13.0,13543,7.14671,14544,397,445,1628,3304,1670,2.2677
258,137988,0,Zombicide Season 2: Prison Outbreak,2013.0,1.0,6.0,60.0,60.0,60.0,13.0,1742,7.74507,4845,91,165,529,291,87,2.7586
259,31999,0,TZAAR,2007.0,2.0,2.0,30.0,30.0,30.0,0.0,1723,7.66261,2401,25,259,873,584,154,2.6104
260,109276,0,Kanban: Automotive Revolution,2014.0,2.0,4.0,120.0,90.0,120.0,12.0,1384,7.83988,2486,23,444,1443,387,214,4.2056
261,140603,0,Francis Drake,2013.0,3.0,5.0,120.0,90.0,120.0,14.0,2091,7.56833,2882,60,490,1539,559,176,2.9034
262,50,0,Lost Cities,1999.0,2.0,2.0,30.0,30.0,30.0,10.0,21839,7.122,26511,504,450,2310,6316,2495,1.5246
263,31730,0,Chicago Express,2007.0,2.0,6.0,60.0,60.0,60.0,12.0,5211,7.2464,4724,185,302,867,1750,558,2.7849
264,30869,0,Thebes,2007.0,2.0,4.0,60.0,60.0,60.0,8.0,6734,7.21282,7315,145,490,1577,2086,768,2.1732
265,38996,0,Washington's War,2010.0,2.0,2.0,90.0,90.0,90.0,0.0,1667,7.67706,3119,80,277,816,616,217,2.8479
266,159508,0,AquaSphere,2014.0,2.0,4.0,100.0,100.0,100.0,12.0,2219,7.52369,3740,80,304,1107,561,191,3.6073
267,31563,0,Middle-Earth Quest,2009.0,2.0,4.0,180.0,180.0,180.0,13.0,3028,7.42501,4747,156,297,1302,920,327,3.5291
268,47185,0,Warhammer: Invasion,2009.0,2.0,2.0,45.0,45.0,45.0,13.0,4549,7.33484,5991,403,104,586,965,404,2.7327
269,30380,0,Cuba,2007.0,2.0,5.0,120.0,75.0,120.0,10.0,6330,7.21925,6519,212,334,1186,1692,689,3.2642
270,2163,0,Space Hulk,1989.0,2.0,4.0,45.0,45.0,45.0,12.0,2923,7.46642,3012,50,211,485,888,310,2.5065
271,3201,0,Lord of the Rings: The Confrontation,2002.0,2.0,2.0,30.0,30.0,30.0,12.0,5487,7.23896,6330,246,166,625,1942,640,2.1922
272,113294,0,Escape: The Curse of the Temple,2012.0,1.0,5.0,10.0,10.0,10.0,8.0,8124,7.16947,10644,271,520,2327,1962,505,1.4713
273,15364,0,Vegas Showdown,2005.0,3.0,5.0,75.0,75.0,75.0,12.0,5056,7.23866,5684,306,222,688,1770,618,2.3592
274,35570,0,Tinners' Trail,2008.0,3.0,4.0,90.0,60.0,90.0,13.0,3136,7.3599,3271,123,212,581,874,365,2.8274
275,110277,0,Among the Stars,2012.0,2.0,4.0,30.0,30.0,30.0,12.0,3558,7.3256,5509,135,515,1912,958,220,2.2682
276,12891,0,Friedrich,2004.0,3.0,4.0,210.0,210.0,210.0,12.0,1979,7.57793,2484,101,259,792,879,336,3.1637
277,119432,0,Snowdonia,2012.0,1.0,5.0,90.0,30.0,90.0,10.0,2309,7.48597,3028,63,395,991,627,214,3.0047
278,41002,0,Vasco da Gama,2009.0,2.0,4.0,120.0,60.0,120.0,12.0,3329,7.34945,3583,115,183,759,791,336,3.2351
279,11,0,Bohnanza,1997.0,2.0,7.0,45.0,45.0,45.0,13.0,23661,7.09221,31585,622,279,1496,6299,2468,1.6803
280,91872,0,Dungeons & Dragons: The Legend of Drizzt Board Game,2011.0,1.0,5.0,60.0,60.0,60.0,12.0,3155,7.42993,6452,145,345,1360,709,232,2.6422
281,4390,0,Carcassonne: Hunters and Gatherers,2002.0,2.0,5.0,45.0,30.0,45.0,8.0,8753,7.16076,10457,267,206,754,2670,975,1.9221
282,88,0,Torres,1999.0,2.0,4.0,60.0,60.0,60.0,12.0,6396,7.19471,7593,293,352,1210,1914,751,2.8748
283,41066,0,Virgin Queen,2012.0,2.0,6.0,420.0,420.0,420.0,12.0,919,8.17278,2121,35,209,753,319,143,4.3007
284,175155,0,Forbidden Stars,2015.0,2.0,4.0,180.0,120.0,180.0,14.0,827,8.38007,1673,18,355,1326,182,136,3.6985
285,36235,0,The Duke,2013.0,2.0,2.0,30.0,30.0,30.0,13.0,1507,7.71187,2835,49,307,1031,392,84,2.6071
286,70512,0,Luna,2010.0,1.0,4.0,100.0,60.0,100.0,12.0,2463,7.42093,2652,42,487,1288,634,227,3.2996
287,26566,0,Homesteaders,2009.0,2.0,4.0,90.0,90.0,90.0,12.0,2779,7.36947,3132,116,291,803,899,272,3.0551
288,85897,0,Thunderstone: Dragonspire,2011.0,1.0,5.0,45.0,45.0,45.0,12.0,2271,7.47643,3721,179,109,503,445,111,2.6847
289,21763,0,Mr. Jack,2006.0,2.0,2.0,30.0,30.0,30.0,9.0,10148,7.11895,11372,396,379,2038,2666,964,2.1961
290,27746,0,Colosseum,2007.0,3.0,5.0,90.0,60.0,90.0,10.0,6127,7.18382,6149,126,713,1964,1737,666,2.7523
291,119506,0,Freedom: The Underground Railroad,2012.0,1.0,4.0,120.0,60.0,120.0,13.0,1464,7.69677,2606,42,519,1324,461,115,2.8696
292,94,0,Union Pacific,1999.0,2.0,6.0,90.0,90.0,90.0,12.0,3732,7.27247,3732,149,262,561,1158,455,2.5516
293,22345,0,Yspahan,2006.0,2.0,4.0,60.0,45.0,60.0,8.0,6569,7.16069,6200,194,316,1021,1909,834,2.3657
294,27976,0,Heroscape Master Set: Swarm of the Marro,2007.0,2.0,4.0,60.0,60.0,60.0,8.0,1824,7.61872,3810,130,154,284,521,111,2.2703
295,68425,0,Eminent Domain,2011.0,2.0,4.0,45.0,45.0,45.0,10.0,5945,7.17434,7821,316,398,1772,1598,455,2.4989
296,133473,0,Sushi Go!,2013.0,2.0,5.0,20.0,20.0,20.0,8.0,6630,7.17317,11983,85,272,1238,1417,451,1.1685
297,1345,0,Genoa,2001.0,2.0,5.0,120.0,60.0,120.0,12.0,5192,7.2101,6076,295,304,963,1834,634,3.0915
298,126792,0,Myrmes,2012.0,2.0,4.0,120.0,60.0,120.0,13.0,2807,7.37565,3590,81,380,1377,619,249,3.3494
299,155873,0,Power Grid deluxe: Europe/North America,2014.0,2.0,6.0,120.0,120.0,120.0,12.0,830,8.26319,1964,24,170,634,212,58,3.1897
300,45986,0,Stronghold,2009.0,2.0,4.0,120.0,120.0,120.0,10.0,2844,7.35928,4631,195,622,2432,860,297,3.6734
301,29603,0,D-Day at Omaha Beach,2009.0,1.0,2.0,480.0,480.0,480.0,12.0,822,8.31096,2121,32,227,809,362,135,3.3704
302,30957,0,Tribune: Primus Inter Pares,2007.0,2.0,5.0,60.0,60.0,60.0,12.0,3624,7.28104,3857,131,222,778,1004,396,2.8939
303,2181,0,Bridge,1925.0,4.0,4.0,60.0,60.0,60.0,12.0,2355,7.45552,1480,4,6,73,652,256,3.8516
304,164928,0,Orlans,2014.0,2.0,4.0,90.0,90.0,90.0,12.0,1273,7.80569,1554,11,487,1561,425,127,3.1024
305,38823,0,Conflict of Heroes: Storms of Steel!  Kursk 1943,2009.0,1.0,4.0,120.0,120.0,120.0,12.0,1277,7.82212,2241,78,190,633,399,149,3.1275
306,37904,0,Formula D,2008.0,2.0,10.0,60.0,60.0,60.0,8.0,9234,7.10799,12025,303,586,2442,1953,604,2.0017
307,143519,0,Quantum,2013.0,2.0,4.0,60.0,60.0,60.0,13.0,2517,7.405,3304,75,472,1605,544,149,2.396
308,42215,0,Tobago,2009.0,2.0,4.0,60.0,60.0,60.0,13.0,6908,7.1354,7607,142,688,2238,1753,570,2.114
309,1035,0,Squad Leader,1977.0,2.0,2.0,60.0,60.0,60.0,14.0,2453,7.46057,4397,233,44,153,994,386,4.044
310,47,0,Chinatown,1999.0,3.0,5.0,60.0,60.0,60.0,12.0,4755,7.19621,5472,132,489,1255,1546,413,2.3172
311,95527,0,Madeira,2013.0,2.0,4.0,120.0,120.0,120.0,12.0,1501,7.66163,2554,49,301,954,447,233,4.1974
312,6249,0,Alhambra,2003.0,2.0,6.0,60.0,45.0,60.0,8.0,17527,7.05526,19068,495,464,2297,4605,1932,2.1232
313,166384,0,Spyfall,2014.0,3.0,8.0,15.0,15.0,15.0,12.0,2393,7.40747,3468,27,582,2381,564,150,1.26
314,43528,0,World Without End,2009.0,2.0,4.0,120.0,90.0,120.0,12.0,3151,7.31066,4248,104,238,710,661,310,2.8129
315,178900,0,Codenames,2015.0,2.0,8.0,15.0,15.0,15.0,14.0,949,8.06556,1891,16,433,2029,261,74,1.4189
316,137269,0,Spyrium,2013.0,2.0,5.0,75.0,75.0,75.0,12.0,3472,7.2633,4748,197,268,1052,744,261,2.9042
317,108784,0,Ascension: Storm of Souls,2011.0,1.0,4.0,30.0,30.0,30.0,13.0,2269,7.45377,3449,121,86,369,425,128,2.3672
318,24508,0,Taluva,2006.0,2.0,4.0,45.0,45.0,45.0,8.0,5181,7.17941,4960,102,530,1653,1574,628,2.2803
319,528,0,ZRTZ,1999.0,2.0,2.0,30.0,30.0,30.0,9.0,2995,7.32452,3888,91,185,618,1047,307,2.7231
320,12962,0,Reef Encounter,2004.0,2.0,4.0,120.0,60.0,120.0,10.0,4362,7.19262,5008,234,352,1092,1748,615,3.6748
321,491,0,Web of Power,2000.0,3.0,5.0,60.0,50.0,60.0,12.0,2899,7.32968,2581,65,197,453,994,329,2.4559
322,503,0,Through the Desert,1998.0,2.0,5.0,45.0,45.0,45.0,10.0,9918,7.07299,9994,375,501,1585,3314,1313,2.2125
323,73761,0,K2,2010.0,1.0,5.0,60.0,60.0,60.0,13.0,4989,7.17932,5356,113,595,1836,1061,395,2.3013
324,55600,0,Shipyard,2009.0,2.0,4.0,120.0,120.0,120.0,11.0,2406,7.36571,2918,61,358,1094,708,242,3.4752
325,84419,0,Space Empires: 4X,2011.0,1.0,4.0,180.0,180.0,180.0,12.0,1707,7.57926,3477,108,305,1157,602,213,3.2911
326,98351,0,Core Worlds,2011.0,2.0,5.0,90.0,90.0,90.0,10.0,2747,7.32043,3514,104,411,1450,831,217,2.871
327,163968,0,Elysium,2015.0,2.0,4.0,60.0,60.0,60.0,14.0,1847,7.51689,2790,52,379,1280,390,164,2.7866
328,117915,0,Yedo,2012.0,2.0,5.0,150.0,150.0,150.0,14.0,1816,7.54929,2760,62,380,1241,528,171,3.3684
329,155362,0,Ca$h 'n Guns (second edition),2014.0,4.0,8.0,30.0,30.0,30.0,10.0,3133,7.28294,5403,59,273,1197,612,130,1.2615
330,13004,0,The Downfall of Pompeii,2004.0,2.0,4.0,45.0,45.0,45.0,10.0,5115,7.14977,5237,89,474,1351,1704,589,1.8387
331,158899,0,Colt Express,2014.0,2.0,6.0,40.0,30.0,40.0,10.0,3717,7.24375,5355,57,476,1676,749,287,1.7596
332,171,0,Chess,1475.0,2.0,2.0,60.0,60.0,60.0,6.0,16905,7.09588,21648,124,14,127,4673,1718,3.7491
333,155987,0,Abyss,2014.0,2.0,4.0,60.0,30.0,60.0,14.0,2612,7.36473,3477,54,386,1408,552,188,2.3883
334,9440,0,Maharaja: The Game of Palace Building in India,2004.0,2.0,5.0,90.0,90.0,90.0,12.0,4232,7.19616,4647,226,192,645,1394,544,3.2077
335,91312,0,Discworld: Ankh-Morpork,2011.0,2.0,4.0,60.0,60.0,60.0,11.0,5396,7.17372,6631,116,306,1414,1252,461,2.1996
336,12002,0,Jambo,2004.0,2.0,2.0,45.0,45.0,45.0,12.0,6808,7.09844,8388,293,368,1352,2268,781,2.0743
337,10547,0,Betrayal at House on the Hill,2004.0,3.0,6.0,60.0,60.0,60.0,12.0,14028,7.10345,18985,354,519,2923,3903,1268,2.3336
338,12942,0,No Thanks!,2004.0,3.0,5.0,20.0,20.0,20.0,8.0,11049,7.03627,13668,154,278,1326,3222,1057,1.1561
339,1041,0,San Marco,2001.0,3.0,4.0,90.0,90.0,90.0,10.0,3555,7.21935,3641,134,370,816,1241,452,2.6903
340,107529,0,Kingdom Builder,2011.0,2.0,4.0,45.0,45.0,45.0,8.0,9369,7.06278,10831,286,506,2199,2155,720,2.0778
341,20437,0,Lords of Vegas,2010.0,2.0,4.0,60.0,60.0,60.0,12.0,2949,7.28023,3891,60,504,1346,818,201,2.3333
342,67492,0,Battles of Westeros,2010.0,2.0,2.0,60.0,60.0,60.0,13.0,2034,7.46951,3649,182,208,887,559,192,3.1615
343,1301,0,Netrunner,1996.0,2.0,2.0,45.0,45.0,45.0,10.0,1957,7.49902,2655,198,110,248,741,196,2.9082
344,66356,0,Dungeons & Dragons: Wrath of Ashardalon Board Game,2011.0,1.0,5.0,60.0,60.0,60.0,12.0,3525,7.28408,6865,197,338,1352,872,250,2.632
345,95064,0,Ascension: Return of the Fallen,2011.0,1.0,2.0,30.0,30.0,30.0,13.0,2279,7.40705,3591,124,65,305,468,102,2.2255
346,163602,0,XCOM: The Board Game,2015.0,1.0,4.0,90.0,90.0,90.0,14.0,2126,7.42382,3594,85,326,1551,457,174,2.7989
347,13642,0,Louis XIV,2005.0,2.0,4.0,100.0,75.0,100.0,12.0,4709,7.14682,5593,271,193,680,1610,711,3.0098
348,69779,0,Polis: Fight for the Hegemony,2012.0,2.0,2.0,90.0,90.0,90.0,12.0,1016,7.96408,1935,59,222,721,363,129,3.5969
349,53953,0,Thunderstone,2009.0,1.0,5.0,60.0,60.0,60.0,12.0,8160,7.07628,8689,519,190,1391,1962,584,2.4983
350,163745,0,Star Wars: Armada,2015.0,2.0,2.0,120.0,120.0,120.0,14.0,854,8.25458,2297,36,225,899,215,106,3.0283
351,8125,0,Santiago,2003.0,3.0,5.0,75.0,75.0,75.0,10.0,3971,7.17045,3558,164,227,701,1408,469,2.5096
352,939,0,Star Wars: The Queen's Gambit,2000.0,2.0,4.0,120.0,120.0,120.0,12.0,1677,7.52876,1996,36,707,1149,683,181,2.5083
353,106217,0,Hawaii,2011.0,2.0,5.0,90.0,90.0,90.0,13.0,2729,7.28193,2917,75,249,753,654,242,2.8678
354,52461,0,Legacy: The Testament of Duke de Crecy,2013.0,1.0,4.0,60.0,60.0,60.0,8.0,2101,7.40216,2760,72,292,998,509,166,2.6687
355,29368,0,Last Night on Earth: The Zombie Game,2007.0,2.0,6.0,90.0,90.0,90.0,12.0,10697,7.0968,13423,549,324,2238,2781,1076,2.2844
356,240,0,Britannia,1986.0,3.0,5.0,240.0,240.0,240.0,12.0,3272,7.25882,4638,201,147,594,1296,501,3.1617
357,12902,0,Carcassonne: The City,2004.0,2.0,4.0,45.0,30.0,45.0,8.0,3511,7.21229,4964,113,275,910,1117,436,2.2729
358,46,0,Medici,1995.0,3.0,6.0,60.0,60.0,60.0,10.0,4880,7.12027,4456,139,253,753,1687,523,2.3002
359,151004,0,Smash Up: Science Fiction Double Feature,2014.0,2.0,4.0,45.0,30.0,45.0,12.0,1530,7.60607,5027,49,138,506,181,53,2.283
360,141572,0,Paperback,2014.0,2.0,5.0,45.0,45.0,45.0,8.0,1692,7.50254,3214,59,418,1299,489,96,1.9375
361,131287,0,Panamax,2014.0,2.0,4.0,100.0,100.0,100.0,12.0,1420,7.5943,2453,43,365,1180,403,156,3.7179
362,22825,0,Tide of Iron,2007.0,2.0,4.0,120.0,120.0,120.0,12.0,3249,7.29309,5120,343,175,969,1079,546,3.4542
363,155703,0,Evolution,2014.0,2.0,6.0,70.0,50.0,70.0,10.0,2354,7.33718,3856,43,496,1806,642,197,2.4061
364,554,0,La Citt,2000.0,2.0,5.0,120.0,120.0,120.0,12.0,4401,7.13622,5384,287,247,734,1484,526,3.2776
365,483,0,Diplomacy,1959.0,2.0,7.0,360.0,360.0,360.0,12.0,8642,7.09411,13199,809,135,1004,3280,1009,3.3667
366,19600,0,Antike,2005.0,2.0,6.0,120.0,120.0,120.0,12.0,4086,7.15759,3397,148,278,1003,1445,608,3.0214
367,28023,0,Jamaica,2007.0,2.0,6.0,60.0,30.0,60.0,8.0,6415,7.08193,8242,107,800,2938,1692,523,1.652
368,69789,0,Ascension: Deckbuilding Game,2010.0,1.0,4.0,30.0,30.0,30.0,13.0,6972,7.08634,7240,322,163,963,1927,523,2.1663
369,21882,0,Blue Moon City,2006.0,2.0,4.0,60.0,60.0,60.0,10.0,6341,7.06518,5907,159,340,1262,1979,798,2.2995
370,8045,0,Princes of the Renaissance,2003.0,3.0,6.0,180.0,180.0,180.0,12.0,1623,7.4834,1442,33,341,760,663,221,3.5158
371,144189,0,Fire in the Lake,2014.0,1.0,4.0,180.0,180.0,180.0,0.0,776,8.2466,2358,34,237,787,284,139,3.9784
372,2453,0,Blokus,2000.0,2.0,4.0,20.0,20.0,20.0,5.0,14138,6.99369,16535,529,138,1026,3798,1381,1.8059
373,20100,0,Wits & Wagers,2005.0,3.0,7.0,25.0,25.0,25.0,10.0,8054,7.02664,10568,412,151,1156,2392,688,1.2253
374,153938,0,Camel Up,2014.0,2.0,8.0,30.0,20.0,30.0,8.0,5043,7.11619,6795,68,449,1329,972,354,1.5452
375,1822,0,Wilderness War,2001.0,2.0,2.0,180.0,180.0,180.0,12.0,1228,7.72238,2734,75,171,471,591,190,3.2737
376,38159,0,Ultimate Werewolf: Ultimate Edition,2008.0,5.0,68.0,90.0,30.0,90.0,8.0,2399,7.33608,4217,130,128,708,581,140,1.5071
377,143741,0,BANG! The Dice Game,2013.0,3.0,8.0,15.0,15.0,15.0,8.0,5360,7.08734,8724,138,223,1159,1129,324,1.3241
378,5782,0,Coloretto,2003.0,2.0,5.0,30.0,30.0,30.0,8.0,11661,6.98461,13973,210,265,988,3427,1258,1.2925
